"","datetimeAK","temp.water.MDS","DO.obs.MDS","temp.water.MUS","DO.obs.MUS"
"6569",2022-08-04 03:00:00,7.658,10.988,7.624,11.267
"6570",2022-08-04 03:15:00,7.572,11.019,7.586,11.285
"6571",2022-08-04 03:30:00,7.515,11.026,7.51,11.296
"6572",2022-08-04 03:45:00,7.429,11.063,7.424,11.332
"6573",2022-08-04 04:00:00,7.372,11.083,7.395,11.328
"6574",2022-08-04 04:15:00,7.277,11.102,7.309,11.351
"6575",2022-08-04 04:30:00,7.238,11.101,7.223,11.373
"6576",2022-08-04 04:45:00,7.171,11.114,7.166,11.395
"6577",2022-08-04 05:00:00,7.095,11.162,7.089,11.412
"6578",2022-08-04 05:15:00,7.027,11.19,7.012,11.436
"6579",2022-08-04 05:30:00,6.96,11.21,6.964,11.451
"6580",2022-08-04 05:45:00,6.893,11.228,6.896,11.477
"6581",2022-08-04 06:00:00,6.844,11.239,6.838,11.497
"6582",2022-08-04 06:15:00,6.767,11.277,6.742,11.525
"6583",2022-08-04 06:30:00,6.709,11.288,6.713,11.525
"6584",2022-08-04 06:45:00,6.622,11.324,6.597,11.562
"6585",2022-08-04 07:00:00,6.583,11.326,6.548,11.59
"6586",2022-08-04 07:15:00,6.525,11.355,6.5,11.607
"6587",2022-08-04 07:30:00,6.467,11.38,6.422,11.623
"6588",2022-08-04 07:45:00,6.418,11.408,6.383,11.65
"6589",2022-08-04 08:00:00,6.37,11.44,6.364,11.664
"6590",2022-08-04 08:15:00,6.341,11.458,6.315,11.685
"6591",2022-08-04 08:30:00,6.282,11.487,6.276,11.712
"6592",2022-08-04 08:45:00,6.292,11.489,6.256,11.732
"6593",2022-08-04 09:00:00,6.253,11.509,6.217,11.753
"6594",2022-08-04 09:15:00,6.234,11.533,6.217,11.759
"6595",2022-08-04 09:30:00,6.204,11.549,6.178,11.762
"6596",2022-08-04 09:45:00,6.204,11.558,6.149,11.788
"6597",2022-08-04 10:00:00,6.204,11.555,6.168,11.775
"6598",2022-08-04 10:15:00,6.194,11.576,6.139,11.799
"6599",2022-08-04 10:30:00,6.165,11.573,6.149,11.8
"6600",2022-08-04 10:45:00,6.146,11.6,6.129,11.803
"6601",2022-08-04 11:00:00,6.136,11.596,6.12,11.807
"6602",2022-08-04 11:15:00,6.146,11.62,6.08,11.826
"6603",2022-08-04 11:30:00,6.116,11.612,6.1,11.816
"6604",2022-08-04 11:45:00,6.126,11.625,6.09,11.843
"6605",2022-08-04 12:00:00,6.155,11.618,6.1,11.835
"6606",2022-08-04 12:15:00,6.146,11.63,6.09,11.847
"6607",2022-08-04 12:30:00,6.146,11.644,6.139,11.843
"6608",2022-08-04 12:45:00,6.194,11.629,6.149,11.841
"6609",2022-08-04 13:00:00,6.243,11.626,6.159,11.843
"6610",2022-08-04 13:15:00,6.282,11.616,6.227,11.839
"6611",2022-08-04 13:30:00,6.311,11.644,6.256,11.839
"6612",2022-08-04 13:45:00,6.36,11.614,6.334,11.818
"6613",2022-08-04 14:00:00,6.428,11.609,6.383,11.807
"6614",2022-08-04 14:15:00,6.467,11.616,6.441,11.807
"6615",2022-08-04 14:30:00,6.525,11.593,6.49,11.784
"6616",2022-08-04 14:45:00,6.583,11.577,6.529,11.789
"6617",2022-08-04 15:00:00,6.632,11.576,6.616,11.757
"6618",2022-08-04 15:15:00,6.7,11.529,6.684,11.727
"6619",2022-08-04 15:30:00,6.767,11.501,6.752,11.697
"6620",2022-08-04 15:45:00,6.796,11.513,6.79,11.67
"6621",2022-08-04 16:00:00,6.873,11.451,6.877,11.655
"6622",2022-08-04 16:15:00,6.921,11.424,6.935,11.604
"6623",2022-08-04 16:30:00,6.989,11.382,6.954,11.588
"6624",2022-08-04 16:45:00,7.056,11.363,7.022,11.549
"6625",2022-08-04 17:00:00,7.123,11.361,7.089,11.516
"6626",2022-08-04 17:15:00,7.19,11.323,7.185,11.498
"6627",2022-08-04 17:30:00,7.257,11.264,7.233,11.466
"6628",2022-08-04 17:45:00,7.334,11.244,7.319,11.45
"6629",2022-08-04 18:00:00,7.401,11.229,7.405,11.414
"6630",2022-08-04 18:15:00,7.468,11.188,7.5,11.378
"6631",2022-08-04 18:30:00,7.572,11.138,7.586,11.332
"6632",2022-08-04 18:45:00,7.687,11.098,7.681,11.289
"6633",2022-08-04 19:00:00,7.715,11.106,7.738,11.288
"6634",2022-08-04 19:15:00,7.8,11.083,7.814,11.274
"6635",2022-08-04 19:30:00,7.857,11.057,7.909,11.249
"6636",2022-08-04 19:45:00,7.961,10.987,7.966,11.201
"6637",2022-08-04 20:00:00,7.999,10.969,8.022,11.163
"6638",2022-08-04 20:15:00,8.056,10.934,8.07,11.134
"6639",2022-08-04 20:30:00,8.112,10.894,8.136,11.112
"6640",2022-08-04 20:45:00,8.178,10.878,8.183,11.074
"6641",2022-08-04 21:00:00,8.225,10.842,8.239,11.05
"6642",2022-08-04 21:15:00,8.254,10.834,8.315,11.02
"6643",2022-08-04 21:30:00,8.31,10.79,8.333,11
"6644",2022-08-04 21:45:00,8.376,10.744,8.371,10.967
"6645",2022-08-04 22:00:00,8.423,10.722,8.418,10.956
"6646",2022-08-04 22:15:00,8.46,10.711,8.474,10.934
"6647",2022-08-04 22:30:00,8.47,10.682,8.502,10.923
"6648",2022-08-04 22:45:00,8.47,10.697,8.521,10.905
"6649",2022-08-04 23:00:00,8.479,10.672,8.465,10.935
"6650",2022-08-04 23:15:00,8.479,10.671,8.437,10.937
"6651",2022-08-04 23:30:00,8.423,10.692,8.437,10.941
"6652",2022-08-04 23:45:00,8.413,10.689,8.409,10.936
"6653",2022-08-05 00:00:00,8.366,10.7,8.371,10.949
"6654",2022-08-05 00:15:00,8.357,10.698,8.352,10.959
"6655",2022-08-05 00:30:00,8.338,10.707,8.324,10.973
"6656",2022-08-05 00:45:00,8.31,10.717,8.286,11.009
"6657",2022-08-05 01:00:00,8.282,10.726,8.258,10.997
"6658",2022-08-05 01:15:00,8.235,10.749,8.221,11.052
"6659",2022-08-05 01:30:00,8.216,10.764,8.192,11.064
"6660",2022-08-05 01:45:00,8.178,10.779,8.164,11.092
"6661",2022-08-05 02:00:00,8.131,10.785,8.145,11.081
"6662",2022-08-05 02:15:00,8.131,10.772,8.089,11.093
"6663",2022-08-05 02:30:00,8.094,10.791,8.079,11.089
"6664",2022-08-05 02:45:00,8.084,10.781,8.022,11.121
"6665",2022-08-05 03:00:00,8.009,10.798,7.985,11.116
"6666",2022-08-05 03:15:00,7.99,10.801,7.947,11.139
"6667",2022-08-05 03:30:00,7.933,10.829,7.909,11.13
"6668",2022-08-05 03:45:00,7.905,10.818,7.881,11.149
"6669",2022-08-05 04:00:00,7.848,10.846,7.852,11.166
"6670",2022-08-05 04:15:00,7.829,10.847,7.824,11.17
"6671",2022-08-05 04:30:00,7.81,10.844,7.786,11.177
"6672",2022-08-05 04:45:00,7.781,10.853,7.748,11.192
"6673",2022-08-05 05:00:00,7.734,10.868,7.738,11.203
"6674",2022-08-05 05:15:00,7.725,10.877,7.71,11.194
"6675",2022-08-05 05:30:00,7.687,10.892,7.681,11.194
"6676",2022-08-05 05:45:00,7.658,10.893,7.653,11.193
"6677",2022-08-05 06:00:00,7.639,10.915,7.634,11.2
"6678",2022-08-05 06:15:00,7.62,10.911,7.605,11.229
"6679",2022-08-05 06:30:00,7.572,10.927,7.586,11.22
"6680",2022-08-05 06:45:00,7.553,10.934,7.538,11.245
"6681",2022-08-05 07:00:00,7.544,10.951,7.51,11.246
"6682",2022-08-05 07:15:00,7.544,10.948,7.491,11.269
"6683",2022-08-05 07:30:00,7.487,10.989,7.462,11.279
"6684",2022-08-05 07:45:00,7.458,11.019,7.434,11.29
"6685",2022-08-05 08:00:00,7.429,11.023,7.414,11.308
"6686",2022-08-05 08:15:00,7.401,11.053,7.367,11.343
"6687",2022-08-05 08:30:00,7.401,11.074,7.367,11.344
"6688",2022-08-05 08:45:00,7.363,11.089,7.338,11.364
"6689",2022-08-05 09:00:00,7.353,11.099,7.319,11.379
"6690",2022-08-05 09:15:00,7.344,11.109,7.309,11.386
"6691",2022-08-05 09:30:00,7.315,11.132,7.271,11.403
"6692",2022-08-05 09:45:00,7.286,11.147,7.233,11.428
"6693",2022-08-05 10:00:00,7.248,11.164,7.233,11.429
"6694",2022-08-05 10:15:00,7.267,11.17,7.204,11.451
"6695",2022-08-05 10:30:00,7.2,11.188,7.204,11.454
"6696",2022-08-05 10:45:00,7.2,11.187,7.156,11.468
"6697",2022-08-05 11:00:00,7.19,11.219,7.156,11.479
"6698",2022-08-05 11:15:00,7.162,11.246,7.156,11.485
"6699",2022-08-05 11:30:00,7.162,11.234,7.146,11.508
"6700",2022-08-05 11:45:00,7.162,11.215,7.098,11.52
"6701",2022-08-05 12:00:00,7.123,11.238,7.098,11.517
"6702",2022-08-05 12:15:00,7.123,11.221,7.07,11.517
"6703",2022-08-05 12:30:00,7.104,11.237,7.089,11.486
"6704",2022-08-05 12:45:00,7.095,11.251,7.07,11.514
"6705",2022-08-05 13:00:00,7.095,11.232,7.079,11.5
"6706",2022-08-05 13:15:00,7.066,11.229,7.06,11.509
"6707",2022-08-05 13:30:00,7.066,11.199,7.05,11.501
"6708",2022-08-05 13:45:00,7.075,11.173,7.041,11.469
"6709",2022-08-05 14:00:00,7.075,11.166,7.05,11.457
"6710",2022-08-05 14:15:00,7.066,11.164,7.05,11.463
"6711",2022-08-05 14:30:00,7.066,11.147,7.041,11.455
"6712",2022-08-05 14:45:00,7.085,11.145,7.041,11.447
"6713",2022-08-05 15:00:00,7.085,11.155,7.07,11.446
"6714",2022-08-05 15:15:00,7.104,11.138,7.07,11.468
"6715",2022-08-05 15:30:00,7.123,11.123,7.07,11.462
"6716",2022-08-05 15:45:00,7.104,11.136,7.07,11.46
"6717",2022-08-05 16:00:00,7.056,11.138,7.079,11.46
"6718",2022-08-05 16:15:00,7.085,11.134,7.07,11.454
"6719",2022-08-05 16:30:00,7.085,11.139,7.06,11.46
"6720",2022-08-05 16:45:00,7.085,11.13,7.07,11.449
"6721",2022-08-05 17:00:00,7.066,11.128,7.05,11.458
"6722",2022-08-05 17:15:00,7.056,11.144,7.041,11.463
"6723",2022-08-05 17:30:00,7.047,11.143,7.002,11.47
"6724",2022-08-05 17:45:00,7.008,11.141,7.002,11.47
"6725",2022-08-05 18:00:00,6.989,11.127,6.993,11.46
"6726",2022-08-05 18:15:00,6.979,11.126,6.964,11.458
"6727",2022-08-05 18:30:00,6.989,11.135,6.973,11.46
"6728",2022-08-05 18:45:00,6.97,11.18,6.935,11.474
"6729",2022-08-05 19:00:00,6.97,11.156,6.935,11.491
"6730",2022-08-05 19:15:00,6.941,11.178,6.935,11.49
"6731",2022-08-05 19:30:00,6.95,11.169,6.925,11.508
"6732",2022-08-05 19:45:00,6.95,11.164,6.906,11.515
"6733",2022-08-05 20:00:00,6.873,11.188,6.896,11.541
"6734",2022-08-05 20:15:00,6.883,11.157,6.877,11.525
"6735",2022-08-05 20:30:00,6.883,11.142,6.858,11.525
"6736",2022-08-05 20:45:00,6.854,11.148,6.829,11.534
"6737",2022-08-05 21:00:00,6.835,11.123,6.838,11.523
"6738",2022-08-05 21:15:00,6.825,11.106,6.819,11.52
"6739",2022-08-05 21:30:00,6.796,11.113,6.79,11.54
"6740",2022-08-05 21:45:00,6.777,11.105,6.761,11.545
"6741",2022-08-05 22:00:00,6.729,11.124,6.723,11.557
"6742",2022-08-05 22:15:00,6.7,11.13,6.684,11.567
"6743",2022-08-05 22:30:00,6.671,11.14,6.655,11.573
"6744",2022-08-05 22:45:00,6.622,11.158,6.635,11.581
"6745",2022-08-05 23:00:00,6.642,11.146,6.626,11.591
"6746",2022-08-05 23:15:00,6.632,11.157,6.616,11.589
"6747",2022-08-05 23:30:00,6.593,11.17,6.587,11.617
"6748",2022-08-05 23:45:00,6.554,11.179,6.558,11.619
"6749",2022-08-06 00:00:00,6.506,11.207,6.519,11.637
"6750",2022-08-06 00:15:00,6.486,11.213,6.47,11.648
"6751",2022-08-06 00:30:00,6.438,11.235,6.432,11.644
"6752",2022-08-06 00:45:00,6.399,11.251,6.393,11.658
"6753",2022-08-06 01:00:00,6.36,11.259,6.354,11.666
"6754",2022-08-06 01:15:00,6.321,11.265,6.315,11.688
"6755",2022-08-06 01:30:00,6.311,11.266,6.305,11.677
"6756",2022-08-06 01:45:00,6.263,11.292,6.247,11.699
"6757",2022-08-06 02:00:00,6.224,11.298,6.208,11.71
"6758",2022-08-06 02:15:00,6.175,11.302,6.188,11.699
"6759",2022-08-06 02:30:00,6.126,11.324,6.149,11.728
"6760",2022-08-06 02:45:00,6.087,11.335,6.071,11.749
"6761",2022-08-06 03:00:00,6.058,11.333,6.041,11.751
"6762",2022-08-06 03:15:00,6.009,11.374,6.002,11.764
"6763",2022-08-06 03:30:00,5.97,11.378,5.982,11.778
"6764",2022-08-06 03:45:00,5.96,11.382,5.933,11.787
"6765",2022-08-06 04:00:00,5.921,11.388,5.914,11.789
"6766",2022-08-06 04:15:00,5.891,11.405,5.884,11.796
"6767",2022-08-06 04:30:00,5.871,11.404,5.855,11.804
"6768",2022-08-06 04:45:00,5.822,11.42,5.815,11.812
"6769",2022-08-06 05:00:00,5.783,11.437,5.776,11.825
"6770",2022-08-06 05:15:00,5.754,11.474,5.766,11.82
"6771",2022-08-06 05:30:00,5.714,11.471,5.707,11.847
"6772",2022-08-06 05:45:00,5.694,11.488,5.687,11.856
"6773",2022-08-06 06:00:00,5.685,11.475,5.658,11.879
"6774",2022-08-06 06:15:00,5.625,11.5,5.638,11.874
"6775",2022-08-06 06:30:00,5.596,11.513,5.608,11.885
"6776",2022-08-06 06:45:00,5.576,11.519,5.559,11.897
"6777",2022-08-06 07:00:00,5.566,11.513,5.539,11.912
"6778",2022-08-06 07:15:00,5.537,11.524,5.5,11.932
"6779",2022-08-06 07:30:00,5.487,11.555,5.48,11.928
"6780",2022-08-06 07:45:00,5.477,11.552,5.44,11.948
"6781",2022-08-06 08:00:00,5.448,11.58,5.44,11.949
"6782",2022-08-06 08:15:00,5.448,11.589,5.44,11.946
"6783",2022-08-06 08:30:00,5.438,11.586,5.43,11.951
"6784",2022-08-06 08:45:00,5.408,11.596,5.401,11.957
"6785",2022-08-06 09:00:00,5.368,11.619,5.401,11.979
"6786",2022-08-06 09:15:00,5.378,11.603,5.361,11.987
"6787",2022-08-06 09:30:00,5.368,11.613,5.341,12
"6788",2022-08-06 09:45:00,5.349,11.621,5.331,11.995
"6789",2022-08-06 10:00:00,5.329,11.632,5.311,11.992
"6790",2022-08-06 10:15:00,5.309,11.649,5.282,12.017
"6791",2022-08-06 10:30:00,5.279,11.665,5.282,12.025
"6792",2022-08-06 10:45:00,5.269,11.688,5.282,12.015
"6793",2022-08-06 11:00:00,5.289,11.701,5.252,12.037
"6794",2022-08-06 11:15:00,5.309,11.7,5.272,12.039
"6795",2022-08-06 11:30:00,5.289,11.714,5.282,12.051
"6796",2022-08-06 11:45:00,5.319,11.71,5.291,12.043
"6797",2022-08-06 12:00:00,5.309,11.715,5.272,12.054
"6798",2022-08-06 12:15:00,5.319,11.715,5.321,12.039
"6799",2022-08-06 12:30:00,5.329,11.727,5.321,12.044
"6800",2022-08-06 12:45:00,5.329,11.742,5.301,12.057
"6801",2022-08-06 13:00:00,5.378,11.739,5.301,12.079
"6802",2022-08-06 13:15:00,5.378,11.724,5.331,12.076
"6803",2022-08-06 13:30:00,5.368,11.707,5.341,12.064
"6804",2022-08-06 13:45:00,5.378,11.702,5.371,12.065
"6805",2022-08-06 14:00:00,5.388,11.713,5.371,12.062
"6806",2022-08-06 14:15:00,5.398,11.721,5.391,12.056
"6807",2022-08-06 14:30:00,5.467,11.726,5.43,12.046
"6808",2022-08-06 14:45:00,5.477,11.716,5.46,12.042
"6809",2022-08-06 15:00:00,5.527,11.709,5.48,12.033
"6810",2022-08-06 15:15:00,5.547,11.707,5.5,12.04
"6811",2022-08-06 15:30:00,5.556,11.698,5.529,12.027
"6812",2022-08-06 15:45:00,5.606,11.665,5.579,12.018
"6813",2022-08-06 16:00:00,5.616,11.646,5.608,12.001
"6814",2022-08-06 16:15:00,5.665,11.63,5.618,11.995
"6815",2022-08-06 16:30:00,5.724,11.612,5.697,11.958
"6816",2022-08-06 16:45:00,5.744,11.593,5.707,11.962
"6817",2022-08-06 17:00:00,5.773,11.592,5.727,11.959
"6818",2022-08-06 17:15:00,5.803,11.573,5.776,11.927
"6819",2022-08-06 17:30:00,5.822,11.56,5.796,11.918
"6820",2022-08-06 17:45:00,5.862,11.549,5.845,11.901
"6821",2022-08-06 18:00:00,5.891,11.531,5.894,11.89
"6822",2022-08-06 18:15:00,5.96,11.487,5.933,11.858
"6823",2022-08-06 18:30:00,5.979,11.472,5.973,11.849
"6824",2022-08-06 18:45:00,5.989,11.454,5.982,11.847
"6825",2022-08-06 19:00:00,6.048,11.435,5.992,11.83
"6826",2022-08-06 19:15:00,6.097,11.413,6.041,11.813
"6827",2022-08-06 19:30:00,6.087,11.449,6.09,11.797
"6828",2022-08-06 19:45:00,6.097,11.433,6.071,11.81
"6829",2022-08-06 20:00:00,6.087,11.423,6.09,11.781
"6830",2022-08-06 20:15:00,6.126,11.411,6.11,11.783
"6831",2022-08-06 20:30:00,6.165,11.38,6.149,11.766
"6832",2022-08-06 20:45:00,6.214,11.352,6.208,11.745
"6833",2022-08-06 21:00:00,6.224,11.349,6.247,11.73
"6834",2022-08-06 21:15:00,6.243,11.342,6.237,11.728
"6835",2022-08-06 21:30:00,6.243,11.337,6.247,11.732
"6836",2022-08-06 21:45:00,6.243,11.328,6.227,11.733
"6837",2022-08-06 22:00:00,6.204,11.342,6.198,11.743
"6838",2022-08-06 22:15:00,6.165,11.371,6.168,11.749
"6839",2022-08-06 22:30:00,6.126,11.377,6.12,11.785
"6840",2022-08-06 22:45:00,6.116,11.377,6.11,11.779
"6841",2022-08-06 23:00:00,6.107,11.388,6.08,11.775
"6842",2022-08-06 23:15:00,6.077,11.391,6.051,11.805
"6843",2022-08-06 23:30:00,6.058,11.41,6.031,11.793
"6844",2022-08-06 23:45:00,6.009,11.42,6.012,11.794
"6845",2022-08-07 00:00:00,5.97,11.42,5.963,11.836
"6846",2022-08-07 00:15:00,5.94,11.435,5.933,11.832
"6847",2022-08-07 00:30:00,5.95,11.425,5.943,11.814
"6848",2022-08-07 00:45:00,5.93,11.451,5.904,11.85
"6849",2022-08-07 01:00:00,5.901,11.462,5.914,11.842
"6850",2022-08-07 01:15:00,5.871,11.473,5.874,11.868
"6851",2022-08-07 01:30:00,5.842,11.483,5.835,11.882
"6852",2022-08-07 01:45:00,5.803,11.501,5.825,11.881
"6853",2022-08-07 02:00:00,5.783,11.513,5.776,11.907
"6854",2022-08-07 02:15:00,5.763,11.508,5.756,11.91
"6855",2022-08-07 02:30:00,5.724,11.534,5.717,11.934
"6856",2022-08-07 02:45:00,5.685,11.539,5.697,11.946
"6857",2022-08-07 03:00:00,5.635,11.575,5.648,11.95
"6858",2022-08-07 03:15:00,5.606,11.584,5.638,11.965
"6859",2022-08-07 03:30:00,5.586,11.576,5.599,11.964
"6860",2022-08-07 03:45:00,5.576,11.583,5.569,11.979
"6861",2022-08-07 04:00:00,5.537,11.595,5.529,12.004
"6862",2022-08-07 04:15:00,5.477,11.615,5.5,12.009
"6863",2022-08-07 04:30:00,5.487,11.604,5.45,12.036
"6864",2022-08-07 04:45:00,5.418,11.645,5.42,12.042
"6865",2022-08-07 05:00:00,5.378,11.675,5.411,12.037
"6866",2022-08-07 05:15:00,5.368,11.671,5.381,12.055
"6867",2022-08-07 05:30:00,5.349,11.677,5.351,12.061
"6868",2022-08-07 05:45:00,5.299,11.697,5.301,12.09
"6869",2022-08-07 06:00:00,5.269,11.713,5.272,12.092
"6870",2022-08-07 06:15:00,5.239,11.7,5.242,12.098
"6871",2022-08-07 06:30:00,5.22,11.708,5.202,12.111
"6872",2022-08-07 06:45:00,5.16,11.732,5.192,12.12
"6873",2022-08-07 07:00:00,5.17,11.729,5.152,12.127
"6874",2022-08-07 07:15:00,5.11,11.768,5.122,12.148
"6875",2022-08-07 07:30:00,5.06,11.789,5.062,12.167
"6876",2022-08-07 07:45:00,5.06,11.8,5.072,12.159
"6877",2022-08-07 08:00:00,5.03,11.813,5.012,12.181
"6878",2022-08-07 08:15:00,5.01,11.821,5.022,12.164
"6879",2022-08-07 08:30:00,5,11.819,4.992,12.187
"6880",2022-08-07 08:45:00,4.97,11.85,4.952,12.215
"6881",2022-08-07 09:00:00,4.97,11.851,4.922,12.224
"6882",2022-08-07 09:15:00,4.96,11.871,4.932,12.222
"6883",2022-08-07 09:30:00,4.91,11.884,4.922,12.224
"6884",2022-08-07 09:45:00,4.91,11.889,4.902,12.24
"6885",2022-08-07 10:00:00,4.89,11.893,4.892,12.255
"6886",2022-08-07 10:15:00,4.88,11.898,4.862,12.27
"6887",2022-08-07 10:30:00,4.92,11.908,4.862,12.274
"6888",2022-08-07 10:45:00,4.91,11.927,4.912,12.242
"6889",2022-08-07 11:00:00,4.93,11.936,4.912,12.26
"6890",2022-08-07 11:15:00,4.95,11.919,4.902,12.276
"6891",2022-08-07 11:30:00,4.95,11.94,4.932,12.252
"6892",2022-08-07 11:45:00,4.97,11.922,4.932,12.269
"6893",2022-08-07 12:00:00,4.97,11.934,4.972,12.267
"6894",2022-08-07 12:15:00,4.99,11.933,4.982,12.252
"6895",2022-08-07 12:30:00,5.05,11.905,5.012,12.256
"6896",2022-08-07 12:45:00,5.08,11.892,5.042,12.238
"6897",2022-08-07 13:00:00,5.08,11.892,5.062,12.225
"6898",2022-08-07 13:15:00,5.13,11.888,5.092,12.217
"6899",2022-08-07 13:30:00,5.14,11.872,5.112,12.23
"6900",2022-08-07 13:45:00,5.22,11.852,5.162,12.205
"6901",2022-08-07 14:00:00,5.259,11.832,5.242,12.16
"6902",2022-08-07 14:15:00,5.358,11.824,5.291,12.145
"6903",2022-08-07 14:30:00,5.418,11.8,5.371,12.13
"6904",2022-08-07 14:45:00,5.487,11.759,5.44,12.107
"6905",2022-08-07 15:00:00,5.517,11.747,5.48,12.1
"6906",2022-08-07 15:15:00,5.547,11.738,5.529,12.093
"6907",2022-08-07 15:30:00,5.625,11.706,5.589,12.058
"6908",2022-08-07 15:45:00,5.685,11.695,5.638,12.028
"6909",2022-08-07 16:00:00,5.744,11.679,5.737,12.004
"6910",2022-08-07 16:15:00,5.822,11.646,5.786,11.984
"6911",2022-08-07 16:30:00,5.891,11.612,5.865,11.969
"6912",2022-08-07 16:45:00,5.95,11.594,5.914,11.938
"6913",2022-08-07 17:00:00,5.989,11.576,5.973,11.906
"6914",2022-08-07 17:15:00,6.028,11.553,6.002,11.898
"6915",2022-08-07 17:30:00,6.067,11.53,6.022,11.892
"6916",2022-08-07 17:45:00,6.097,11.505,6.11,11.86
"6917",2022-08-07 18:00:00,6.136,11.484,6.129,11.867
"6918",2022-08-07 18:15:00,6.185,11.47,6.178,11.83
"6919",2022-08-07 18:30:00,6.204,11.427,6.178,11.832
"6920",2022-08-07 18:45:00,6.214,11.421,6.217,11.807
"6921",2022-08-07 19:00:00,6.253,11.394,6.247,11.788
"6922",2022-08-07 19:15:00,6.253,11.382,6.237,11.789
"6923",2022-08-07 19:30:00,6.253,11.317,6.286,11.755
"6924",2022-08-07 19:45:00,6.282,11.352,6.286,11.754
"6925",2022-08-07 20:00:00,6.311,11.337,6.276,11.745
"6926",2022-08-07 20:15:00,6.292,11.321,6.286,11.73
"6927",2022-08-07 20:30:00,6.273,11.353,6.266,11.733
"6928",2022-08-07 20:45:00,6.263,11.339,6.266,11.736
"6929",2022-08-07 21:00:00,6.253,11.349,6.247,11.747
"6930",2022-08-07 21:15:00,6.243,11.344,6.237,11.745
"6931",2022-08-07 21:30:00,6.243,11.304,6.247,11.719
"6932",2022-08-07 21:45:00,6.204,11.351,6.208,11.731
"6933",2022-08-07 22:00:00,6.185,11.356,6.208,11.723
"6934",2022-08-07 22:15:00,6.146,11.369,6.168,11.752
"6935",2022-08-07 22:30:00,6.146,11.365,6.159,11.76
"6936",2022-08-07 22:45:00,6.097,11.304,6.1,11.768
"6937",2022-08-07 23:00:00,6.058,11.366,6.09,11.771
"6938",2022-08-07 23:15:00,6.067,11.267,6.051,11.782
"6939",2022-08-07 23:30:00,6.028,11.387,6.022,11.789
"6940",2022-08-07 23:45:00,5.979,11.425,6.002,11.799
"6941",2022-08-08 00:00:00,5.96,11.43,5.963,11.796
"6942",2022-08-08 00:15:00,5.93,11.43,5.924,11.825
"6943",2022-08-08 00:30:00,5.881,11.46,5.894,11.826
"6944",2022-08-08 00:45:00,5.842,11.458,5.855,11.858
"6945",2022-08-08 01:00:00,5.813,11.466,5.815,11.852
"6946",2022-08-08 01:15:00,5.783,11.484,5.776,11.884
"6947",2022-08-08 01:30:00,5.754,11.485,5.747,11.889
"6948",2022-08-08 01:45:00,5.694,11.506,5.717,11.895
"6949",2022-08-08 02:00:00,5.685,11.504,5.668,11.914
"6950",2022-08-08 02:15:00,5.645,11.531,5.618,11.934
"6951",2022-08-08 02:30:00,5.616,11.535,5.618,11.916
"6952",2022-08-08 02:45:00,5.556,11.555,5.559,11.956
"6953",2022-08-08 03:00:00,5.517,11.571,5.52,11.966
"6954",2022-08-08 03:15:00,5.487,11.575,5.5,11.973
"6955",2022-08-08 03:30:00,5.448,11.576,5.44,11.988
"6956",2022-08-08 03:45:00,5.388,11.597,5.401,12.005
"6957",2022-08-08 04:00:00,5.368,11.604,5.361,12.009
"6958",2022-08-08 04:15:00,5.319,11.62,5.311,12.022
"6959",2022-08-08 04:30:00,5.279,11.63,5.291,12.034
"6960",2022-08-08 04:45:00,5.259,11.642,5.252,12.039
"6961",2022-08-08 05:00:00,5.21,11.651,5.212,12.045
"6962",2022-08-08 05:15:00,5.18,11.667,5.172,12.076
"6963",2022-08-08 05:30:00,5.13,11.678,5.132,12.075
"6964",2022-08-08 05:45:00,5.1,11.704,5.092,12.097
"6965",2022-08-08 06:00:00,5.08,11.697,5.082,12.105
"6966",2022-08-08 06:15:00,5.03,11.717,5.022,12.128
"6967",2022-08-08 06:30:00,5.01,11.718,5.002,12.122
"6968",2022-08-08 06:45:00,4.98,11.746,4.972,12.128
"6969",2022-08-08 07:00:00,4.97,11.738,4.942,12.15
"6970",2022-08-08 07:15:00,4.92,11.77,4.902,12.162
"6971",2022-08-08 07:30:00,4.91,11.777,4.882,12.179
"6972",2022-08-08 07:45:00,4.89,11.788,4.882,12.162
"6973",2022-08-08 08:00:00,4.86,11.805,4.822,12.2
"6974",2022-08-08 08:15:00,4.87,11.788,4.842,12.184
"6975",2022-08-08 08:30:00,4.82,11.816,4.792,12.21
"6976",2022-08-08 08:45:00,4.8,11.808,4.792,12.206
"6977",2022-08-08 09:00:00,4.78,11.851,4.762,12.234
"6978",2022-08-08 09:15:00,4.77,11.832,4.742,12.232
"6979",2022-08-08 09:30:00,4.75,11.836,4.732,12.23
"6980",2022-08-08 09:45:00,4.74,11.865,4.712,12.255
"6981",2022-08-08 10:00:00,4.7,11.887,4.712,12.252
"6982",2022-08-08 10:15:00,4.71,11.893,4.682,12.266
"6983",2022-08-08 10:30:00,4.7,11.913,4.682,12.281
"6984",2022-08-08 10:45:00,4.68,11.925,4.672,12.29
"6985",2022-08-08 11:00:00,4.69,11.926,4.651,12.298
"6986",2022-08-08 11:15:00,4.68,11.938,4.651,12.315
"6987",2022-08-08 11:30:00,4.68,11.94,4.651,12.309
"6988",2022-08-08 11:45:00,4.69,11.96,4.641,12.335
